,topic,tweet_id,tweet_url,tweet_text,class_label,fake_news,verify_text,verify_url,NLI?,
102,COVID-19,1235071285027147776,http://twitter.com/user/status/1235071285027147776,Just 1 case of Corona Virus in India and  people are crazy  for masks!! Daily 400 people die in road crashes & still no craze for HelmetsThinking face  #safetysaves  be it virus or road crashes!,0,no,,,,
103,COVID-19,1234911110861594624,http://twitter.com/user/status/1234911110861594624,"President  @realDonaldTrump  made a commitment to donate his salary while in office. Honoring that promise and to further protect the American people, he is donating his 2019 Q4 salary to  @HHSGov  to support the efforts being undertaken to confront, contain, and combat #Coronavirus.",1,no,"During his presidency, Trump reported over $1.6 billion of outside revenue and income from his companies, including the Trump Organization. ""While Trump publicly took credit for donating his taxpayer-funded salary,"" Citizens for Responsibility and Ethics in Washington noted, the presidential salary he donated was not even one-thousandth of what he was earning as a businessman.Political donations from small and large donors alike ended up funding Trump's personal businesses. During his presidency, his businesses received $8.5 million from political fundraising under his control, including the Trump campaign, and $2 million from other Republican fundraising sources.",https://en.wikipedia.org/wiki/Wealth_of_Donald_Trump,support,"He did donate his salary, but source is not specific to where"
104,COVID-19,1235239113298759680,http://twitter.com/user/status/1235239113298759680,"Just spoke with ER doc who say he's seeing cases he's 99% sure are #coronavirus. Negative for flu, recent travel, work in airports. Not allowed to test. Patients return to work because they can't take time off w/out a firm diagnosis. Other ER docs seeing the same thing.",1,no,,,,hard to find proof for
105,COVID-19,1235278295211618304,http://twitter.com/user/status/1235278295211618304,"A State of Emergency has been declared for LA City and County due to confirmed cases of Coronavirus.  Angelenos need to be prepared, but not panicked. Listen to the advice of experts.  Make sure you're following  @CDCgov  and  @lapublichealth  for the latest info and recommendations. <link>",0,no,,,,
106,COVID-19,1237362407506313216,http://twitter.com/user/status/1237362407506313216,"Amazing! What South Korea is doing is really bending their #Covid19 epidemic curve. Only 131 new cases today, versus 909 on Feb. 29. It's not just China. This clearly can be done. https://t.co/sueAO9XLF7 https://t.co/Bw7WX1s9nM",0,no,,,,
107,COVID-19,1236967717535731712,http://twitter.com/user/status/1236967717535731712,Covid-19 hit during cold/flu season. Wondering if you might have the virus? This chart on #covid19 v. cold v. flu is helpful: https://t.co/iDk6eG0cm5,0,no,,,,
108,COVID-19,1237513303720521728,http://twitter.com/user/status/1237513303720521728,Bigoted statements which spread misinformation and blame Asians and the Asian American community for #coronavirus make us all less safe. @GOPLeader must delete this tweet and apologize immediately. https://t.co/twzCcVAWDH,1,no,"The COVID-19 pandemic was first reported in the city of Wuhan, Hubei, China, in December 2019. The origins of the virus have subsequently led to an increase in acts and displays of Sinophobia, as well as prejudice, xenophobia, discrimination, violence, and racism against people of East Asian and Southeast Asian descent and appearance around the world. With the spread of the pandemic and formation of hotspots, such as those in Asia, Europe, and the Americas, discrimination against people from these hotspots has been reported.",https://en.wikipedia.org/wiki/Xenophobia_and_racism_related_to_the_COVID-19_pandemic,support,hard to find proof for
109,COVID-19,1237503494325559296,http://twitter.com/user/status/1237503494325559296,"EXCLUSIVE Nadine Dorries, a health minister, has become first MP to be diagnosed with coronavirus She has been in Westminster for past week, met hundreds of people, and attended a No 10 reception hosted by Boris Johnson on Thursday https://t.co/3seuE2NGYE",1,no,"When Boris Johnson became prime minister in July 2019, Dorries was appointed as Parliamentary Under-Secretary of State for Mental Health, Suicide Prevention and Patient Safety at the Department of Health and Social Care.On 10 March 2020, Dorries became the first MP to be diagnosed with COVID-19. It is not known exactly when she contracted the disease, but it was reported that she had attended Parliament and visited 10 Downing Street before being required to self-isolate.In May 2020, Dorries was promoted to the ministerial rank of Minister of State for Mental Health, Suicide Prevention and Patient Safety.On 14 May 2020, Dorries was criticised after she retweeted a doctored video from a far-right Twitter account which falsely claimed that Labour leader Keir Starmer obstructed the prosecution of grooming gangs while he served as Director of Public Prosecutions.In November 2020, she attracted media criticism after rejecting an offer of cross-party talks to discuss a mental health support package for frontline NHS and care staff during the COVID-19 pandemic.In March 2021, Dorries defended the Government's 1% NHS pay-offer on the grounds that it would protect the financial support of those on furlough, stating that the ""unprecedented"" pressure on the UK's finances was behind the pay offer.",https://en.wikipedia.org/wiki/Nadine_Dorries,support,
110,COVID-19,1237580045553524736,http://twitter.com/user/status/1237580045553524736,"Four days ago @realDonaldTrump said he âstoppedâ the #coronavirus &amp; âclosed it down.â As of tonight, there are over 1,000 cases in America with at least 31 deaths. The virus has now spread to 37 states. And we still lack sufficient testing. #FactsMatter https://t.co/HE1xjCRj66",1,no,"By March 11, the virus had spread to 110 countries, and the WHO officially declared a pandemic. The CDC had already warned that large numbers of people needing hospital care could overload the healthcare system, which would lead to otherwise preventable deaths. Dr. Anthony Fauci said the mortality from COVID-19 was ten times higher than the common flu. By March 12, diagnosed cases of COVID-19 in the U.S. exceeded a thousand. On March 16, the White House advised against any gatherings of more than ten people. Three days later, the United States Department of State advised U.S. citizens to avoid all international travel.By the middle of March, all fifty states were able to perform tests with a doctor's approval, either from the CDC or from commercial labs. However, the number of available test kits remained limited. As cases began spreading throughout the nation, federal and state agencies began taking urgent steps to prepare for a surge of hospital patients. Among the actions was establishing additional places for patients in case hospitals became overwhelmed.Throughout March and early April, several state, city, and county governments imposed ""stay at home"" quarantines on their populations to stem the spread of the virus. By March 26, New York Times data showed the United States to have the highest number of known cases of any country. By March 27, the country had reported over 100,000 cases. On April 2, at President Trump's direction, the Centers for Medicare & Medicaid Services (CMS) and CDC ordered additional preventive guidelines to the long-term care facility industry. On April 11, the U.S. death toll became the highest in the world when the number of deaths reached 20,000, surpassing that of Italy. On April 19, the CMS added new regulations requiring nursing homes to inform residents, their families and representatives, of COVID-19 cases in their facilities. On April 28, the total number of confirmed cases across the country surpassed 1 million.",https://en.wikipedia.org/wiki/COVID-19_pandemic_in_the_United_States,support,"Hard to find conclusive evidence for, but chart shows there were quite a few cases (indeed around a thousand) at the time of writing of the tweet and that didn't stop."
111,COVID-19,1236505833673879552,http://twitter.com/user/status/1236505833673879552,"To my dear students: Due to confirmed case of COVID-19 virus in Rizal, there will be no more research defense however you need to pass the manuscript on March 20. Stay at home and work individually. P.S. your life is more precious than your grades as a teacher I will do my part.",0,no,,,,
112,COVID-19,1236666314212556800,http://twitter.com/user/status/1236666314212556800,"How did @realDonaldTrump fail to contain #coronavirus? 1. By focusing on China, he failed to stop the virus coming in from other countries; 2. By focusing on foreign nationals, he failed to stop virus carried by US travelers; 3. By not testing, he let the virus spread undetected. https://t.co/XzB9vXHiQv ",1,yes,"While the WHO opted to use an approach developed by Germany to test for SARS-CoV-2, the United States developed its own testing approach. The German testing method was made public on January 13, and the American testing method was made public on January 28. The WHO did not offer any test kits to the U.S. because the U.S. normally had the supplies to produce their own tests.The United States had a slow start in widespread SARS-CoV-2 testing. From the start of the outbreak until early March 2020, the CDC gave restrictive guidelines on who should be eligible for COVID-19 testing. The initial criteria were (a) people who had recently traveled to certain countries, or (b) people with respiratory illness serious enough to require hospitalization, or (c) people who have been in contact with a person confirmed to have coronavirus.

The COVID-19 pandemic in the United States is a part of the worldwide pandemic of coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). In the United States, it has resulted in 89,677,127 confirmed cases with 1,024,266 all-time deaths, the most of any country, and the nineteenth-highest per capita worldwide. The COVID-19 pandemic ranks first on the list of disasters in the United States by death toll; it was the third-leading cause of death in the U.S. in 2020, behind heart disease and cancer. From 2019 to 2020, U.S. life expectancy dropped by 3 years for Hispanic Americans, 2.9 years for African Americans, and 1.2 years for white Americans. These effects have persisted as U.S. deaths due to COVID-19 in 2021 exceeded those in 2020.On December 31, 2019, China announced the discovery of a cluster of pneumonia cases in Wuhan. The first American case was reported on January 20, and President Donald Trump declared the U.S. outbreak a public health emergency on January 31. Restrictions were placed on flights arriving from China, but the initial U.S. response to the pandemic was otherwise slow, in terms of preparing the healthcare system, stopping other travel, and testing.The first known American deaths occurred in February. On March 6, 2020, Trump allocated $8.3 billion to fight the outbreak and declared a national emergency on March 13. The government also purchased large quantities of medical equipment, invoking the Defense Production Act of 1950 to assist. By mid-April, disaster declarations were made by all states and territories as they all had increasing cases. A second wave of infections began in June, following relaxed restrictions in several states, leading to daily cases surpassing 60,000. By mid-October, a third surge of cases began; there were over 200,000 new daily cases during parts of December 2020 and January 2021.COVID-19 vaccines became available in December 2020, under emergency use, beginning the national vaccination program, with the first vaccine officially approved by the Food and Drug Administration (FDA) on August 23, 2021. Studies have shown them to be highly protective against severe illness, hospitalization, and death. In comparison with fully vaccinated people, the CDC found that those who were unvaccinated were from 5 to nearly 30 times more likely to become either infected or hospitalized. There has nonetheless been some vaccine hesitancy for various reasons, although side effects are rare. There have also been numerous reports that unvaccinated COVID-19 patients have strained the capacity of hospitals throughout the country, forcing many to turn away patients with life-threatening diseases.The COVID-19 pandemic in the United States is a part of the worldwide pandemic of coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). In the United States, it has resulted in 95,250,705 confirmed cases with 1,050,323 all-time deaths, the most of any country, and the nineteenth-highest per capita worldwide. The COVID-19 pandemic ranks first on the list of disasters in the United States by death toll; it was the third-leading cause of death in the U.S. in 2020, behind heart disease and cancer. From 2019 to 2020, U.S. life expectancy dropped by 3 years for Hispanic and Latino Americans, 2.9 years for African Americans, and 1.2 years for white Americans. These effects have persisted as U.S. deaths due to COVID-19 in 2021 exceeded those in 2020.On December 31, 2019, China announced the discovery of a cluster of pneumonia cases in Wuhan. The first American case was reported on January 20, and President Donald Trump declared the U.S. outbreak a public health emergency on January 31. Restrictions were placed on flights arriving from China, but the initial U.S. response to the pandemic was otherwise slow, in terms of preparing the healthcare system, stopping other travel, and testing.The first known American deaths occurred in February. On March 6, 2020, Trump allocated $8.3 billion to fight the outbreak and declared a national emergency on March 13. The government also purchased large quantities of medical equipment, invoking the Defense Production Act of 1950 to assist. By mid-April, disaster declarations were made by all states and territories as they all had increasing cases. A second wave of infections began in June, following relaxed restrictions in several states, leading to daily cases surpassing 60,000. By mid-October, a third surge of cases began; there were over 200,000 new daily cases during parts of December 2020 and January 2021.COVID-19 vaccines became available in December 2020, under emergency use, beginning the national vaccination program, with the first vaccine officially approved by the Food and Drug Administration (FDA) on August 23, 2021. Studies have shown them to be highly protective against severe illness, hospitalization, and death. In comparison with fully vaccinated people, the CDC found that those who were unvaccinated were from 5 to nearly 30 times more likely to become either infected or hospitalized. There has nonetheless been some vaccine hesitancy for various reasons, although side effects are rare. There have also been numerous reports that unvaccinated COVID-19 patients have strained the capacity of hospitals throughout the country, forcing many to turn away patients with life-threatening diseases.
A fourth rise in infections began in March 2021 amidst the rise of the Alpha variant, a more easily transmissible variant first detected in the United Kingdom. That was followed by a rise of the Delta variant, an even more infectious mutation first detected in India, leading to increased efforts to ensure safety. The January 2022 emergence of the Omicron variant, which was first discovered in South Africa, has led to record highs in hospitalizations and cases, with as many as 1.5 million new infections reported in a single day.State and local responses to the pandemic have included the requirement to wear a face mask in specified situations (mask mandates), prohibition and cancellation of large-scale gatherings (including festivals and sporting events), stay-at-home orders, and school closures. Disproportionate numbers of cases have been observed among Black and Latino populations, as well as elevated levels of vaccine hesitancy, and there has been a sharp increase in reported incidents of xenophobia and racism against Asian Americans. Clusters of infections and deaths have occurred in many areas. The COVID-19 pandemic has also led to misinformation and conspiracy theories and has highlighted weaknesses in the U.S. public health system.","https://en.wikipedia.org/wiki/COVID-19_testing_in_the_United_States

https://en.wikipedia.org/wiki/COVID-19_pandemic_in_the_United_States","neutral

support",hard to find proof for
113,COVID-19,1237116341011853312,http://twitter.com/user/status/1237116341011853312,"BREAKING: All Italy is locked down, PM Conte has just announced. Everyone must remain at home. Nationwide lockdown. #COVID19",0,no,,,,
114,COVID-19,1235625977750974464,http://twitter.com/user/status/1235625977750974464,"#Coronavirus is real. The President took action to contain it over a month ago. The hoax is the media’s fear-mongering for clicks and the Dems’ wishful thinking for an economic crash. Still, after dozens of fatalities, there is no cure for Spontaneous Clinton Witness Suicide.",0,yes,,,,
115,COVID-19,1235599671571009536,http://twitter.com/user/status/1235599671571009536,"But, but...Trump didn’t prepare for the coronavirus...his admin still doesn’t have a clue...we are just not ready to combat a pandemic...Trump ignored the HHS, CDC🤪 #FakeNews  WATCH 👇👇  #coronavirus  #RepMarkGreen thank you!  https://t.co/a1Hj1Mtr7u",1,yes,,,,no proof
116,COVID-19,1274483847443419136,http://twitter.com/user/status/1274483847443419136,"I am here at the Trump rally in Tulsa The media is saying “trump supporters” will spread corona There are blm, antifa, and leftist protesters out here not social distancing Will @donlemon report on that too?",0,no,,,,
117,COVID-19,1274386951144169472,http://twitter.com/user/status/1274386951144169472,"So umm... there’s a COVID-19 exposure log trying to sync with my Bluetooth and Health app, and I definitely did not download or consent to adding the exposure log (contact tracing tool) to my phone. WTF is this? https://t.co/OyfHbxZhP1",0,no,,,,
118,COVID-19,1274442227096252416,http://twitter.com/user/status/1274442227096252416,"COVID-19 is still a threat and we can’t let up on taking precautions every day to stop the spread and protect our families and neighbors. Please keep wearing a face covering when you leave the house, maintaining physical distance from others and washing your hands often.",0,no,,,,
119,COVID-19,1274179113486389248,http://twitter.com/user/status/1274179113486389248,75% of all COVID-related deaths in Arizona are in the &gt;65 age bracket. https://t.co/90k4fbua8A,0,no,,,,
120,COVID-19,1285209008618561536,http://twitter.com/user/status/1285209008618561536,"Coronavirus vaccine developed by Oxford University appears safe and trains the immune system, key early trials show https://t.co/vXdDZlqZ2r",1,no,"The Oxford–AstraZeneca COVID‑19 vaccine, codenamed AZD1222, and sold under the brand names Covishield and Vaxzevria among others, is a viral vector vaccine for prevention of COVID-19. Developed in the United Kingdom by Oxford University and British-Swedish company AstraZeneca, using as a vector the modified chimpanzee adenovirus ChAdOx1. The vaccine is given by intramuscular injection. Studies carried out in 2020 showed that the efficacy of the vaccine is 76.0% at preventing symptomatic COVID-19 beginning at 22 days following the first dose, and 81.3% after the second dose. A study in Scotland found that, for symptomatic COVID-19 infection after the second dose, the vaccine is 81% effective against the Alpha variant (lineage B.1.1.7), and 61% against the Delta variant (lineage B.1.617.2).The vaccine is stable at refrigerator temperatures and has a good safety profile, with side effects including injection-site pain, headache, and nausea, all generally resolving within a few days. More rarely, anaphylaxis may occur; the UK Medicines and Healthcare products Regulatory Agency (MHRA) has 268 reports out of some 21.2 million vaccinations as of 14 April 2021. In very rare cases (around 1 in 100,000 people) the vaccine has been associated with an increased risk of blood clots when in combination with low levels of blood platelets (Embolic and thrombotic events after COVID-19 vaccination). According to the European Medicines Agency as of 4 April 2021, a total of 222 cases of extremely rare blood clots had been recorded among 34 million people who had been vaccinated in the European Economic Area (a percentage of 0.0007%).On 30 December 2020, the vaccine was first approved for use in the UK vaccination programme, and the first vaccination outside of a trial was administered on 4 January 2021. The vaccine has since been approved by several medicine agencies worldwide, such as the European Medicines Agency (EMA), and the Australian Therapeutic Goods Administration (provisional approval in February 2021), and was approved for an Emergency Use Listing by the World Health Organization (WHO). As of January 2022, more than 2.5 billion doses of the vaccine have been released to more than 170 countries worldwide. Some countries have limited its use to elderly people at higher risk for severe COVID-19 illness due to concerns over the very rare side effects of the vaccine in younger individuals.",https://en.wikipedia.org/wiki/Oxford-AstraZeneca_COVID-19_vaccine,support,
121,COVID-19,1283673572276305920,http://twitter.com/user/status/1283673572276305920,"Oxford's coronavirus vaccine is reported to have shown promising results after the team discovered the jab could provide ""double protection"" against the virus https://t.co/Pdse2yZkP3",1,no,,,,no proof
122,COVID-19,1245253968126570496,http://twitter.com/user/status/1245253968126570496,"They are infected with Communal Virus, which is more serious than Corona Virus. This virus infects &amp; hollows the brain. Unfortunately it has no cure &amp; no vaccine https://t.co/zMlpJtts3b",1,yes,,,,no proof
123,COVID-19,1251569786435203072,http://twitter.com/user/status/1251569786435203072,More than 4500 DIED YESTERDAY from Coronavirus. No vaccine. No treatment. No surveillance testing. No strategic plan. We will never break out of this pit and get back to work. Trump has failed at national leadership. https://t.co/MjXayuitOL,0,yes,,,,
124,COVID-19,1252898640110055424,http://twitter.com/user/status/1252898640110055424,BREAKING: Germany permits human trials of a possible coronavirus vaccine,1,no,,,,no proof
125,COVID-19,1287751232904482816,http://twitter.com/user/status/1287751232904482816,"The Coronavirus vaccine is being developed at record speed. ""Two vaccine candidates are entering the final stage of clinical trials this month.” https://t.co/hqrQhWwHdO",1,no,"National regulatory authorities have granted emergency use authorizations for 34 COVID-19 vaccines.
Nine vaccines have been approved for emergency or full use by at least one stringent regulatory authority recognized by the World Health Organization (WHO): Pfizer–BioNTech, Oxford–AstraZeneca, Sinopharm BIBP, Moderna, Janssen, CoronaVac, Covaxin, Novavax, and Convidecia. Eight others are under assessment by the WHO: Sputnik V, Sinopharm WIBP, Abdala, Zifivax, Corbevax, COVIran Barekat, Sanofi–GSK, and SCB-2019.Of the 34 vaccines, 11 have a full or emergency authorization in only one country, 12 in ten or fewer countries, and 11 in more than ten countries.
Note that in some countries, vaccines may be authorized solely for travel purposes. They may not be approved for the general population. For example, the CoronaVac, Covishield, BBIBP-CorV and Covaxin vaccines are not part of Australia's national vaccination program; however, they are recognized for the purpose of travel to Australia.",https://en.wikipedia.org/wiki/List_of_COVID-19_vaccine_authorizations,neutral,Not completely verifiable (especially without the date of the tweet)
126,COVID-19,1284449090646892544,http://twitter.com/user/status/1284449090646892544,Coronavirus vaccines in stage three testing: Murdoch Institute and University of Melbourne - Australia Sinovac - China SinoPharm - China AstraZeneca and Oxford - UK Moderna and NIAID - US (starting 27th of July),0,no,,,,
127,COVID-19,1293110938107879424,http://twitter.com/user/status/1293110938107879424,BREAKING: President Vladimir Putin says Russia's coronavirus vaccine has been registered; his daughter is among those inoculated. https://t.co/waRjBnjUBQ,0,no,,,,
128,COVID-19,1283928520960258048,http://twitter.com/user/status/1283928520960258048,MEDICINE: Human trials of a vaccine being developed by Oxford have shown it generates an immune response against the coronavirus infection,1,no,"The Oxford–AstraZeneca COVID-19 vaccine is a viral vector vaccine containing a modified, replication-deficient chimpanzee adenovirus ChAdOx1, containing the full‐length codon‐optimised coding sequence of SARS-CoV-2 spike protein along with a tissue plasminogen activator (tPA) leader sequence. The adenovirus is called replication-deficient because some of its essential genes required for replication were deleted and replaced by a gene coding for the spike protein. However, the HEK 293 cells used for vaccine manufacturing, express several adenoviral genes, including the ones required for the vector to replicate. Following vaccination, the adenovirus vector enters the cells and releases its genes, in the form of DNA, which are transported to the cell nucleus; thereafter, the cell's machinery does the transcription from DNA into mRNA and the translation into spike protein. The approach to use adenovirus as a vector to deliver spike protein is similar to the approach used by the Johnson & Johnson COVID-19 vaccine and the Russian Sputnik V COVID-19 vaccine.The protein of interest is the spike protein, a protein on the exterior of the virus that enables SARS-type coronaviruses to enter cells through the ACE2 receptor. Following vaccination, the production of coronavirus spike protein within the body will cause the immune system to attack the spike protein with antibodies and T-cells if the virus later enters the body.",https://en.wikipedia.org/wiki/Oxford-AstraZeneca_COVID-19_vaccine,support,
129,COVID-19,1293129531675615232,http://twitter.com/user/status/1293129531675615232,"Russia on Tuesday became the first country to officially register a coronavirus vaccine and declare it ready for use, despite international skepticism https://t.co/hsZ0GH4JsF",0,no,,,,
130,COVID-19,1284918427228893184,http://twitter.com/user/status/1284918427228893184,Moderna’s experimental coronavirus vaccine moves to a large and decisive clinical trial after the latest study showed the shot induced the desired immune response #WSJWhatsNow https://t.co/Pc9xtLqyIa,1,no,"Moderna's technology uses a nucleoside-modified messenger RNA (modRNA) compound codenamed mRNA-1273. The mRNA-1273 drug delivery system uses a PEGylated lipid nanoparticle drug delivery (LNP) system. Once the compound is inside a human cell, the mRNA links up with the cell's endoplasmic reticulum. The mRNA-1273 is encoded to trigger the cell into making a specific protein using the cell's normal manufacturing process. The vaccine encodes a version of the spike protein with a modification called 2P, in which the protein includes two stabilizing mutations in which the original amino acids are replaced with prolines, developed by researchers at the University of Texas at Austin and the National Institute of Allergy and Infectious Diseases' Vaccine Research Center. Once the protein is expelled from the cell, it is eventually detected by the immune system, which begins generating efficacious antibodies.

Several COVID‑19 vaccines, including the Pfizer–BioNTech and Moderna vaccines, have been developed to use RNA to stimulate an immune response. When introduced into human tissue, the vaccine contains either self-replicating RNA or messenger RNA (mRNA), which both cause cells to express the SARS-CoV-2 spike protein. This teaches the body how to identify and destroy the corresponding pathogen. RNA vaccines often, but not always, use nucleoside-modified messenger RNA. The delivery of mRNA is achieved by a coformulation of the molecule into lipid nanoparticles which protect the RNA strands and help their absorption into the cells.RNA vaccines were the first COVID‑19 vaccines to be authorized in the United Kingdom, the United States and the European Union. Authorized vaccines of this type are the Pfizer–BioNTech and Moderna vaccines. The CVnCoV RNA vaccine from CureVac failed in clinical trials.Severe allergic reactions are rare. In December 2020, 1,893,360 first doses of Pfizer–BioNTech COVID‑19 vaccine administration resulted in 175 cases of severe allergic reaction, of which 21 were anaphylaxis. For 4,041,396 Moderna COVID‑19 vaccine dose administrations in December 2020 and January 2021, only ten cases of anaphylaxis were reported. Lipid nanoparticles (LNPs) were most likely responsible for the allergic reactions.","https://en.wikipedia.org/wiki/Moderna_COVID-19_vaccine

https://en.wikipedia.org/wiki/COVID-19_vaccine","support

support",
131,COVID-19,1236289649737371648,http://twitter.com/user/status/1236289649737371648,Panic buying and stockpiling of toilet roll continues. These are the scenes at Costco in Farnborough in Hampshire today. #coronavirus #toiletpaperpanic #panickbuying https://t.co/JLlZVVS7EH,1,no,"Toilet paper has been one of the commodities subject to shortages in Venezuela starting in the 2010s; the government seized one toilet paper factory in a failed effort to resolve the problem.During the COVID-19 pandemic, toilet paper shortages were reported in March 2020 in multiple countries due to hoarding and panic buying. At first, few believed the pandemic would be serious. Later, people realized they might need to stock up on certain items in case of a shelter-in-place order, or in case they did not know how long such an order would last; suppliers could not assure that they could keep up with demand. However, manufacturers continued to produce even more than they had before. Demand was higher for the types of toilet paper used at home because so many people were at home who would have used toilet paper away from home. In countries other than the United States, the bidet was already seen as a solution, and a survey before the pandemic had indicated an increasing number of Americans would be interested.

Panic buying became a major international phenomenon in February and March 2020 during the early onset of the COVID-19 pandemic, and continued in smaller, more localized waves throughout during sporadic lockdowns across the world. Stores around the world were depleted of items such as face masks, food, bottled water, milk, toilet paper, hand sanitizer, rubbing alcohol, antibacterial wipes and painkillers. As a result, many retailers rationed the sale of these items. Online retailers eBay and Amazon began to pull certain items listed for sale by third parties such as toilet paper, face masks, pasta, canned vegetables, hand sanitizer and antibacterial wipes over price gouging concerns. As a result, Amazon restricted the sale of these items and others (such as thermometers and ventilators) to healthcare professionals and government agencies.  Additionally, panic renting of self-storage units took place during the onset of the pandemic. The massive buyouts of toilet paper caused bewilderment and confusion from the public. Images of empty shelves of toilet paper were shared on social media in many countries around the world, e.g. Australia, United States, the United Kingdom, Canada, Singapore, Hong Kong and Japan. In Australia, two women were charged over a physical altercation over toilet paper at a supermarket. The severity of the panic buying drew criticism; particularly from Prime Minister of Australia Scott Morrison, calling for Australians to ""stop it"". Research on this specific social phenomenon of toilet paper hoarding suggested that social media had played a crucial role in stimulating mass-anxiety and panic. Social media research found that many people posting about toilet paper panic buying were negative, either expressing anger or frustration over the frantic situation. This high amount of negative viral posts could act as an emotional trigger of anxiety and panic, spontaneously spreading fear and fueling psychological reactions in midst of the crisis. It may have triggered a snowball effect in the public, encouraged by the images and videos of empty shelves and people fighting over toilet rolls.","https://en.wikipedia.org/wiki/Toilet_paper

https://en.wikipedia.org/wiki/Panic_buying","support

support",Not specifically in Hampshire
132,COVID-19,1367961367882444800,http://twitter.com/user/status/1367961367882444800,"Native American communities have been hit hard by COVID-19. But thanks to the Indian Health Service and strong partnerships with Tribal governments, organizations, and urban Indian groups, more than 500,000 vaccines have already been administered with more on the way.",0,no,,,,
133,COVID-19,1368105316315918336,http://twitter.com/user/status/1368105316315918336,"Vaccines are complex medicines. Europeans can trust that COVID-19 vaccines authorised in the EU have gone through rigorous testing and trials, and are only put on the market if safety and efficiency are proven. Learn more about the process ↓ #SafeVaccines https://t.co/BuXaQnBRR5",0,no,,,,
134,COVID-19,1370041269490225152,http://twitter.com/user/status/1370041269490225152,📣 BREAKING NEWS: The EU has authorised the fourth #COVID19 vaccine → Janssen (Johnson &amp; Johnson). The authorisation process in place ensures that any vaccine on the EU market is safe and effective. More 👉 https://t.co/G5f0tS6bAH #StrongerTogether #VaccinesWork https://t.co/dlDmQ0PoYz,0,no,,,,
135,COVID-19,1368542133381079040,http://twitter.com/user/status/1368542133381079040,Export of COVID vaccine is not charity by Modi Govt. Gates Foundation gave $ 150 million to Serum Institute for equitable distribution of Vaccine to India and low-middle income nations. https://t.co/mhdtWD5bWs,0,,,,,
136,COVID-19,1370412962855391232,http://twitter.com/user/status/1370412962855391232,"China has pledged to donate #coronavirus vaccines to 53 countries and export them to 27 more, according to state media, which has celebrated the deliveries https://t.co/oEhDXYml3m",0,no,,,,
137,COVID-19,1371109864068501504,http://twitter.com/user/status/1371109864068501504,"Maryland providers have administered 1,877,404 COVID-19 vaccines, and are averaging 42,705 shots per day. Phase 1 eligible Marylanders can now pre-register for the state’s mass vaccination sites at https://t.co/MjHeoZnfuj or by calling 1-855-MD-GOVAX. https://t.co/Ob2ZYXYpa0",0,no,,,,
138,COVID-19,1370082857788522496,http://twitter.com/user/status/1370082857788522496,"JUST IN: Next week, State of Michigan will receive 11,400 Johnson and Johnson COVID-19 vaccine doses 98,200 first dose Pfizer vaccines and 133,380 first dose Moderna vaccines will also be received Total vaccines next for Michigan (J&amp;J plus first and second doses): 474,560 doses",0,no,,,,
139,COVID-19,1371064818187313152,http://twitter.com/user/status/1371064818187313152,Teachers and staff members from the Pittsburgh Public Schools are among the tens of millions of Americans who have received at least one dose of COVID-19 vaccine. This comes as students will soon be returning to classrooms. https://t.co/3FwdQURhZQ,0,no,,,,
140,COVID-19,1370471868994523136,http://twitter.com/user/status/1370471868994523136,"Thanks to @ANTHCtoday for this press release about the Johnson &amp; Johnson Janssen vaccine and its use in Alaska. All three authorized vaccines have proven safe and highly effective, and work well across ages, races and ethnicities. Read the press release: https://t.co/dCERadG4kS",0,no,,,,
141,COVID-19,1370882968441487360,http://twitter.com/user/status/1370882968441487360,"On Saturday, Congresswoman @janschakowsky, Congressman @RepSchneider, Cook County Board President @ToniPreckwinkle and @CmsrBritton toured and visited with those receiving the COVID-19 vaccines at the Des Plaines site. More than 2,500 people were vaccinated on Saturday. https://t.co/M6ZJ3mg7ke",0,no,,,,
142,COVID-19,1367997317895262208,http://twitter.com/user/status/1367997317895262208,".@MOHFiji is training over 100 frontline workers this week, in preparation for the roll-out of the COVID-19 vaccines in Fiji. The training, which is supported by UNICEF &amp; WHO, will empower frontline workers with the right information, training and support on COVID-19 vaccines. https://t.co/CsX6pgxItv",0,no,,,,
143,COVID-19,1370607732215144448,http://twitter.com/user/status/1370607732215144448,"#SaudiArabia’s health minister assures the safety of #COVID19 vaccines currently being distributed in the Kingdom, after recent reports raised concerns globally over the potential health risks and side-effects of certain vaccines. https://t.co/4wjM0pMHWb",0,no,,,,
144,COVID-19,1369742214235123712,http://twitter.com/user/status/1369742214235123712,"TODAY, ON NEWS IN SCIENCE We bring news on how SARS-CoV-2 also known as Covid-19 mutates to escape antibody binding, thus making the existing vaccines and therapeutics to be inefficient in less than a year. @IfumsaOau @the_omolewa @le_pamz https://t.co/Ss2mIKBUYK",1,yes,,,,No proof on wiki
145,COVID-19,1369009981626998784,http://twitter.com/user/status/1369009981626998784,"More COVID-19 vaccine doses will soon be made available to Americans, and they will come from a production facility in Bloomington, Indiana. @IIB reports. https://t.co/etExWmSav3",0,no,,,,
