,topic,tweet_id,tweet_url,tweet_text,class_label,fake_news,verify_text,verify_url,NLI,,,
101,COVID-19,1238745089242955777,http://twitter.com/user/status/1238745089242955777,Soms zie je héél duidelijk hoe bepaalde beslissingen van politici door persoonlijk motieven gekleurd zijn. Amerika heeft een vliegverbod ingevoerd voor Europese vliegtuigen maar niet die van G.B. Net alsof daar geen corona voorkomt. https://t.co/Ml0kVAwjye,1,no,"United States: From the beginning of the pandemic and into 2021, the northern and southern borders have remained closed to non-essential travel by people who are neither U.S. citizens nor permanent residents. From the declaration of the public health emergency on 31 January 2020, people other than U.S. citizens, permanent residents, and their immediate family were prohibited from entering the U.S. within 14 days of being in China. On 2 February, all inbound passengers who had been to Hubei in the previous 14 days were placed under quarantine for up to 14 days. American citizens who have traveled to the rest of mainland China were allowed to continue their travel home if they were asymptomatic, but would be monitored by local health departments. From 2 March, foreign nationals who have traveled to Iran within the past 14 days were denied permission to enter the U.S. American citizens and permanent residents returning to the United States who had travelled to Iran within the previous 14 days had to enter through an approved airport. On 13 March, incoming travel from the Schengen area in Europe was suspended. A proclamation issued days earlier stated that this restriction applied only to foreign nationals who had been to a country within the Schengen area in the past 14 days. The ban did not apply to, for example, legal permanent residents and most immediate family members of U.S. citizens. Also, cargo and trading goods were not affected. On 14 March, the Trump administration extended the ban to include the United Kingdom and Ireland for 30 days, although the proclamation more vaguely said they would ""remain in effect until terminated by the President.""  Effective 29 May, foreigners coming from Brazil were restricted from entering the US. On 6 August, the U.S. Department of State lifted a Level 4 global health travel advisory issued on 19 March which advised American citizens to avoid all international travel. As of 26 January 2021, all air passengers ages two and older must show proof of a negative COVID-19 test to enter the United States and travel restrictions were reinstated for people who visited the Schengen Area, the Federative Republic of Brazil, the United Kingdom, the Republic of Ireland and South Africa, 14 days before their attempted entry into the US. A rule change scheduled to take effect in November 2021 would require a narrower testing window for unvaccinated travelers: a test within one day of entry to the US for those who are unvaccinated, compared to three days allowed for fully vaccinated travelers. Unvaccinated travelers will also have to test a second time after they land in the US. On 8 November 2021, after nearly 20 months of travel ban, vaccinated international tourists were allowed to travel to the USA.",https://en.wikipedia.org/wiki/COVID-19_pandemic_in_the_United_States,support,,,
102,COVID-19,1253248749419315210,http://twitter.com/user/status/1253248749419315210,.@Marineterrein_A spreekt met Nina Tellegen (algemeen directeur @AmEcBoard) en Leonie van den Beuken (programmadirecteur @adamsmartcity) over werken aan grootstedelijke uitdagingen tijdens de #coronacrisis.  Lees verder: https://t.co/RGXtKekS8T  #regioamsterdam #slimgroengezond,0,no,,,,,,
103,COVID-19,1233456743444865025,http://twitter.com/user/status/1233456743444865025,Samen met het #COVID19 /#Coronavirus een giftige cocktail van ongewenste en ook een levensgevaarlijke  invasie van ongewenste vreemdelingen. #Grensbewaking zou ons kunnen redden en politici die dat tegenwerken zullen tzt afgerekend worden op hun gevaarlijke wanbeleid.,0,yes,,,,,,
104,COVID-19,1234968029647298564,http://twitter.com/user/status/1234968029647298564,"@AsterBerghe In de wereld van oranjeblauw betaal je bij tekorten woekerprijzen, bijvoorbeeld voor mondmaskers en desinfectiegel. Onbetaalbaar voor het gewone volk. Niet verkrijgbaar als je huisarts bent.  Marktwerking in de zorg. Dit is het resultaat.  Waar krijgt #coronavirus vrij spel?",0,yes,,,,,,
105,COVID-19,1245952102003814400,http://twitter.com/user/status/1245952102003814400,"Is helemaal niet nodig, #RIVM zegt al maanden dat het dragen van een masker niet werkt. 🤪  #Coronavirusnl #coronavirus #COVIDー19 #Covid19NL",1,no,"The COVID-19 pandemic in the Netherlands has resulted in 8,307,381 confirmed cases of COVID-19 and 22,533 deaths.
The virus reached the Netherlands on 27 February 2020, when its first COVID-19 case was confirmed in Tilburg. It involved a 56-year-old Dutchman who had arrived in the Netherlands from Italy, where the COVID-19 pandemic seemed to enter Europe. As of 31 January 2021, there are 978,475 confirmed cases of infections and 13,998 confirmed deaths. The first death occurred on 6 March, when an 86-year-old patient died in Rotterdam.On the advice of the Outbreak Management Team (OMT), under supervision of Jaap van Dissel, measures were taken by the Third Rutte cabinet for the public health to prevent the spread of this viral disease, including the ""intelligent lockdown"". The government strategy on pandemic control has been criticised for the refusal to acknowledge the role of asymptomatic spread and the role of masks in preventing spread, as well as for the lack of testing capacity, in particular during the first half of 2020. In March 2020, Prime Minister Mark Rutte called for herd immunity as an important method to stop the pandemic. On 23 January 2021, as the government imposed a nationwide 9:00 p.m. curfew in a context of emergence of the British variant, the worst riots in 40 years broke out across the country.
Since the end of November 2021, the SARS-CoV-2 Omicron variant is spreading in parts of Europe (i.e. UK, Denmark and France). The number of registered new infections has risen strongly. There is a lockdown in the Netherlands from 19 December 2021 to (at least) 14 January 2022.

Januari 2022, basisscholen en middelbare scholen weer open; acties cultuursector; versoepelingen vanaf 26 januari
Op 3 januari werd bekend dat de basisscholen en een deel van de middelbare scholen behalve het middelbaar beroepsonderwijs per maandag 10 januari, na afloop van de kerstvakantie, weer open mogen. Het middelbaar beroepsonderwijs, het hoger beroepsonderwijs en de universiteiten moeten nog wel dichtblijven. Dit ondanks het feit dat de meeste hbo en universitaire studenten gevaccineerd zijn en de lagere scholieren niet.Op 5 januari wees de voorzieningenrechter van de Rechtbank Den Haag een vordering tot schorsing van de op 18 december afgekondigde lock-down-maatregelen af.
5.10. De voorzieningenrechter is dan ook van oordeel dat de Staat in redelijkheid heeft kunnen komen tot de beslissing om de lockdown van kracht te laten worden en deze vooralsnog te laten voortduren. Daarom bestaat geen aanleiding om de primair gevorderde voorziening te treffen. Dat geldt eveneens voor de subsidiair gevorderde voorziening, te meer nu de Staat in deze procedure heeft bevestigd de situatie voortdurend te monitoren en de geldende maatregelen steeds opnieuw te bezien.
Op 14 januari 2022 werden de maatregelen van 18 december 2022 gedeeltelijk versoepeld. Winkels gingen (tot 17:00) weer open, met voorwaarden; horeca bleef echter gesloten. Ook bioscopen, theaters en musea bleven gesloten. Middelbaar en hoger beroepsonderwijs kon weer fysiek plaatsvinden. Het dragen van (medische of FFP2-) mondkapjes op drukke plaatsen (winkelstraten, werkvloer) werd aangeraden. In diverse gemeenten gingen horeca-gelegenheden open uit protest tegen de gehandhaafde sluiting. Er vonden demonstraties plaats tegen de coronamaatregelen. Deze worden in sommige gevallen bijgewoond of georganiseerd  door extreemrechtse organisaties, bijvoorbeeld de fakkeloptocht in Utrecht op 12 januari 2022, waarbij deelnemers de historisch beladen Prinsenvlag droegen. De leider van de Germaanse Jeugd Nederland, de jeugdorganisatie van de extreemrechtse Nederlandse Volks-Unie, Etienne van Basten, organiseerde de fakkeloptocht; de volgende dag werd hij door partijvoorzitter Constant Kusters gecomplimenteerd. Bij de optocht waren ook antifascisten aanwezig, uit protest tegen de extreemrechtse deelname.Op 19 januari 2022 werd, onder de noemer ""Kapsalon Theater"", door een aantal theaters kappers uitgenodigd een tijdelijke kapsalon in hun theater te openen, waarbij tegelijkertijd een voorstelling werd gegeven. Ook werden, in theaters en musea, fitness- en yogalessen gegeven. In een aantal gemeenten werd dit door de overheid verboden.","https://en.wikipedia.org/wiki/COVID-19_pandemic_in_the_Netherlands

https://nl.wikipedia.org/wiki/Coronacrisis_in_Nederland","support

refute",,,
106,COVID-19,1234222641377972224,http://twitter.com/user/status/1234222641377972224,@annemarierozen Heel goed mogelijk daar coronavirus meerdere varianten kent. O.a. Sars (uitbraak 2003) en Mers (ontdekt september 2012) . Wat in 1981 beschreven werd in het boek Darkness is  apart.,0,no,,,,,,
107,COVID-19,1255798962226900992,http://twitter.com/user/status/1255798962226900992,"Ik stuurde mijn ouders als corona-proof presentje een doos 'Groene Kneusjes' van @PlantjeNL (aanrader!). Gisteren kreeg ik deze foto ge-appt, vandaag het bericht 'We hebben er al 7 mensen blij mee gemaakt!' Was niet helemaal de bedoeling, maar mooi #PayItForward-principe. 🤣 https://t.co/n2SCDNoslz",0,no,,,,,,
108,COVID-19,1253591925501890560,http://twitter.com/user/status/1253591925501890560,"30 jaar en een triljard dollar verder is dat het HIV-virus de oorzaak is van AIDS, domweg nooit aangetoond omdat men niet in staat is aan de daartoe benodigde criteria te voldoen. Laat dat even op u inwerken voor u het hoofd weer buigt voor wat een wetenschapper beweert. #covid19",1,,Aids of verworven immunodeficiëntiesyndroom (afgeleid van de Engelse naam acquired immune deficiency syndrome of acquired immunodeficiency syndrome) is een ziektebeeld dat wordt veroorzaakt door het retrovirus hiv.,https://nl.wikipedia.org/wiki/Aids,refute,,,
109,COVID-19,1258290988545695745,http://twitter.com/user/status/1258290988545695745,"Jammer dat het zó moet maar als liefhebber vind ik de voetballerij doodziek geworden. 80 miljoen euro telt #Juventus met gemak neer voor eendagsvliegje matijs te licht van #Ajax. Nou, veel plezier ermee!!! En iedereen lult elkaar na. #coronavirus #coronavirusNederland",0,no,,,,,,
110,COVID-19,1238790158989889537,http://twitter.com/user/status/1238790158989889537,Dat het voor de overheid wel even duidelijk mag zijn dat ik niet mijn zomervakantie op ga geven omdat ze ons nu vrij hebben gegeven ivm Corona.... dit is geen vakantie dit is verplicht thuis zitten 😡,0,no,,,,,,
111,COVID-19,1250480519357349888,http://twitter.com/user/status/1250480519357349888,Met al dat thuiswerken en -blijven zijn dit zo ongeveer de enige schoenen die ik nog draag. Drie keer in de week hardlopen voelt als vakantie nu... #intelligentelockdown #running… https://t.co/TP17YL8NQq,0,no,,,,,,
112,COVID-19,1243837380257251328,http://twitter.com/user/status/1243837380257251328,Wat ontzettend triest! 'Grote meerderheid coronapatiënten op ic is te zwaar' https://t.co/SUiaIGr654,1,no,"Uit een onderzoek van 10 april 2020 bleek dat de gemiddelde leeftijd van bij de IC-opgenomen patiënten 65 jaar is; 75% van de patiënten is man. Van de Covid-IC-patiënten heeft 32 procent ernstig overgewicht, bij de vrouwen 40 procent. De gemiddelden zijn twee keer zo veel als gemiddeld in de Nederlandse bevolking. Tot 10 april 2020 zijn op de Nederlandse afdelingen intensieve zorg 380 Covid-patiënten overleden en 164 patiënten hersteld.",https://nl.wikipedia.org/wiki/Intensive_care_tijdens_de_coronacrisis_in_Nederland,support,,,
113,COVID-19,1254879356347985920,http://twitter.com/user/status/1254879356347985920,"@BasHandels De hoeveelheid mensen die griep krijgen, die bepaald hoe hevig het is/wordt. Heeft met je immuunsysteem te maken. Dus de hoeveelheid mensen die op dat moment een zwak afweersysteem hebben worden ziek. Anders krijg je geen griep/corona.  Zijn er ook zat van die niet ziek worden",1,no,"COVID-19, voluit coronavirus disease 2019, is een infectieziekte die wordt veroorzaakt door het SARS-CoV-2-virus uit de familie van de coronavirussen. De voorheen onbekende ziekte werd eind 2019 voor het eerst opgemerkt in China en verspreidde zich vervolgens in drie maanden tijd naar andere delen van de wereld. In 2020 leidde dit tot de coronapandemie. Verwacht wordt dat het virus zal blijven circuleren en dus een endemisch karakter krijgt. De ziekte wordt door de WHO verondersteld een zoönotische oorsprong te hebben, hoewel daar anno 2021 geen consensus over is.De belangrijkste symptomen van COVID-19 zijn koorts, droge hoest, vermoeidheid en verlies van reukzin. Daarnaast komen ook zere keel, hoofdpijn,  kortademigheid, diarree, rode en/of geïrriteerde ogen en buikpijn voor.Een deel van de besmette personen heeft milde of helemaal geen symptomen. Met name bij personen met een verminderde afweer, zoals ouderen en chronisch zieken, kan de ziekte uitlopen op een ernstige longontsteking met soms dodelijke afloop. Ook andere organen zoals het hart- en vaatstelsel en de nieren kunnen schade oplopen. Ook kan long covid ontstaan.
De ziekte-overdracht vindt vooral plaats via hoesten en niezen, waarbij besmette druppeltjes of aerosolen worden verspreid, die vervolgens door anderen worden ingeademd.
Sinds januari 2020 werd er wereldwijd naarstig gezocht naar een geneesmiddel voor COVID-19. Ook werden in de loop van 2020 meerdere vaccins ontwikkeld tegen SARS-CoV-2.",https://nl.wikipedia.org/wiki/COVID-19,support,,,
114,COVID-19,1239906341478694913,http://twitter.com/user/status/1239906341478694913,"Corona en racisme, ik heb even de memo gemist dat beiden hand in hand gaan.",0,yes,,,,,,
115,COVID-19,1238869646100639744,http://twitter.com/user/status/1238869646100639744,Bro er was toch een hond met corona,1,,"A small number of pet animals have been infected. There have been several cases of zoo animals testing positive for the virus, and some became sick. The virus has also been detected in wild animals.
Cats, dogs, ferrets, fruit bats, gorillas, pangolins, hamsters, mink, sea otters, pumas, snow leopards, tigers, lions, hyenas, hippos, giraffes, tree shrews and whitetail deer can be infected with and have tested positive at least once for the virus. According to the US Centers for Disease Control and Prevention, the risk of transmission from animals to humans and vice versa is considerably low but further studies are yet to be conducted. Mice were initially unsusceptible but researchers showed that a type of mutation (called aromatic substitution in position 501 or position 498 but not both) in the SARS-CoV-2 virus spike protein can mouse-adapt the novel Coronavirus.Animal deaths due to the disease are confirmed to have occurred.",https://en.wikipedia.org/wiki/COVID-19_pandemic_and_animals,support,,,
116,COVID-19,1258437050107334657,http://twitter.com/user/status/1258437050107334657,Beste @MinPres ; 1 week voor 1 juni besluiten of #horeca dan open mag? De horeca zet je niet even aan en uit. Zet het dan op 1 juli en ga fatsoenlijk open met 100 man ipv 30 man binnen (en dan heb je er 80 buiten zitten en gaat t regenen....en dan? 50 man wegsturen? #coronavirus,0,,,,,,,
117,COVID-19,1293179861763158019,http://twitter.com/user/status/1293179861763158019,K-Business in K-Popland.  Het corona-mirakel van Zuid-Korea: 'Enige land waar Solvay nooit fabriek moest sluiten' - Business AM https://t.co/QqyQ0ti8pY,0,no,,,,,,
118,COVID-19,1290005636088987648,http://twitter.com/user/status/1290005636088987648,"Na tientallen jaren zou er dan eindelijk een vaccin tegen de ziekte van Lyme zijn ontwikkeld.. Mooi!  In 2025 de eerste prik, over VIJF jaar!  Voor dat vaccin tegen #corona #covid19 mogen wij na-  en al over- drie maanden de mouwtjes opstropen.. Gelooft u dat? Ik niet.",1,,"In 1998 leverde het farmaceutische bedrijf SmithKline Beecham (nu GlaxoSmithKline) een veelbelovend en zeer effectief vaccin. Dit vaccin bestond uit een eiwit dat voorkomt op het oppervlak van de Borrelia-bacterie. Anders dan bij een normaal vaccin, veroorzaakte dit de aanmaak van antistoffen die door de teek opgezogen werden en op hun beurt de teek zelf immuun maakte voor de bacterie. Dit vaccin had een effectiviteit van 80%.
Tijdens de introductieperiode van het vaccin ontstond de verdenking dat het vaccin ongewenste bijwerkingen zou hebben, met name artritis. Vervolgonderzoek toonde aan dat dit verband niet aantoonbaar was, maar de publieke opinie keerde zich tegen het vaccin en in 2002 werd de productie van het vaccin gestopt wegens onvoldoende vraag.Er wordt door farmaceuten gewerkt aan tweede generatie vaccins tegen lyme, maar deze zijn nog niet leverbaar. Tegelijkertijd wordt er onderzoek gedaan naar het immuun maken van dragers van de bacterie, met name knaagdieren. Als deze dieren de bacterie niet langer meer dragen, kunnen teken hem niet meer overdragen. Testen met muizen waarbij deze voer met daarin vaccin te eten kregen, bleken in 89% immuun te worden. Er wordt zelfs gewerkt aan gemodificeerde rijstplanten die het vaccin bevatten en aan muizen gevoerd kunnen worden. Een weer iets andere - veelbelovende - benadering is het besmetten van muizen met een aangepast virus dat hen ongevoelig maakt voor Borrelia, om op die manier de levenscyclus van de bacterie te doorbreken.

A COVID‑19 vaccine is a vaccine intended to provide acquired immunity against severe acute respiratory syndrome coronavirus 2 (SARS‑CoV‑2), the virus that causes coronavirus disease 2019 (COVID‑19).
Prior to the COVID‑19 pandemic, an established body of knowledge existed about the structure and function of coronaviruses causing diseases like severe acute respiratory syndrome (SARS) and Middle East respiratory syndrome (MERS). This knowledge accelerated the development of various vaccine platforms during early 2020. The initial focus of SARS-CoV-2 vaccines was on preventing symptomatic, often severe illness. On 10 January 2020, the SARS-CoV-2 genetic sequence data was shared through GISAID, and by 19 March, the global pharmaceutical industry announced a major commitment to address COVID‑19. In 2020, the first COVID-19 vaccines were developed and made available to the public through emergency use authorization. Initially, most COVID-19 vaccines were two dose vaccines, with the sole exception being the single-dose Janssen COVID-19 vaccine. However, immunity from the vaccines has been found to wane over time, requiring people to get booster doses of the vaccine to maintain immunity against COVID-19.The COVID‑19 vaccines are widely credited for their role in reducing the spread of COVID-19 and reducing the severity and death caused by COVID‑19. According to a June 2022 study, COVID-19 vaccines prevented an additional 14.4 to 19.8 million deaths in 185 countries and territories from 8 December 2020 to 8 December 2021. Many countries implemented phased distribution plans that prioritized those at highest risk of complications, such as the elderly, and those at high risk of exposure and transmission, such as healthcare workers.Common side effects of COVID-19 vaccines include soreness, redness, rash, inflammation at the injection site, fatigue, headache, myalgia (muscle pain), and arthralgia (joint pain), which resolve without medical treatment within a few days. COVID-19 vaccines are not associated with a higher risk of adverse effects during pregnancy or while breastfeeding. Temporary changes to the menstrual cycle in young women have been reported, although these changes are ""small compared with natural variation and quickly reverse"". Serious adverse events associated COVID‑19 vaccines, such as allergic reactions, are generally rare but of high interest to the public. Because COVID-19 vaccines are relatively new, new claims about possible side effects are still being made, and sometimes reports conflict.As of 16 July 2022, 12.22 billion doses of COVID‑19 vaccines have been administered worldwide based on official reports from national public health agencies. By December 2020, more than 10 billion vaccine doses had been preordered by countries, with about half of the doses purchased by high-income countries comprising 14% of the world's population.
Despite the extremely rapid development of effective mRNA and viral vector vaccines, worldwide vaccine equity has not been achieved. The development and use of whole inactivated virus (WIV) and protein-based vaccines have also been recommended, especially for use in developing countries.","https://nl.wikipedia.org/wiki/Lymeziekte

https://en.wikipedia.org/wiki/COVID-19_vaccine","refute

neutral",,,
119,COVID-19,1311408196368687105,http://twitter.com/user/status/1311408196368687105,"@DeRedacteur_ @IkNet De gewone verkoudheid is net als #COVID19 een #coronavirus, de griep is een #influenza A of B virus. Vandaar dat alle hoesters/proesters op corona worden getest en 'toevallig' hebben ze coronavirus, voila het mirakel is hier! https://t.co/3PI3sKCla1  https://t.co/SI5QPKcdGg",1,yes,"Verkoudheid (ook wel nasofaryngitis, rinofaryngitis, coryza, valling of neusverkoudheid genoemd) is een infectieziekte van de bovenste luchtwegen die zich makkelijk verspreidt en meestal leidt tot een ontsteking in de neus. Tot de symptomen behoren: hoesten, keelpijn, neusverstopping, een loopneus (rinorroe) en koorts. Meestal verdwijnen de symptomen na zeven tot tien dagen. Sommige symptomen kunnen echter tot drie weken aanhouden. Er zijn meer dan tweehonderd virussen die een verkoudheid kunnen veroorzaken. De rhinovirussen zijn de belangrijkste verwekkers, soms een coronavirus.
Een acute infectie van de neusholte en neusbijholten, keel of het strottenhoofd (infectie van de bovenste luchtwegen) wordt aangeduid met de delen van het lichaam die het meest zijn getroffen. Verkoudheid is vooral van invloed op de neus, faryngitis op de keel en sinusitis op de neusbijholten. De symptomen worden meer veroorzaakt door een reactie van het afweersysteem op de infectie dan door aantasting van weefsel door de virussen zelf. Handen wassen is de belangrijkste manier om infectie te voorkomen.
Er is geen medicijn tegen verkoudheid, maar de symptomen kunnen wel worden bestreden. Verkoudheid is de meest voorkomende infectieziekte bij mensen. Gemiddeld worden volwassenen twee tot drie keer per jaar verkouden terwijl kinderen gemiddeld zes tot twaalf keer per jaar verkouden worden. Mensen krijgen deze infecties al sinds de vroegste tijden. Mensen kunnen drager zijn van een virus en het doorgeven aan anderen zonder zelf symptomen van een verkoudheid te vertonen.",https://nl.wikipedia.org/wiki/Verkoudheid,refute,,,
120,COVID-19,1302283787322130433,http://twitter.com/user/status/1302283787322130433,-klimaathoax -zwarte piet is racisme -trump is slecht -EU is goed -gender gedram -corona leugens Wij gaan nergens in mee🤡,0,yes,,,,,,
121,COVID-19,1304452847828979712,http://twitter.com/user/status/1304452847828979712,De tweede golf is daar. Bij besmetting: 7 dagen quarantaine #corona  https://t.co/885H602Tu4,0,no,,,,,,
122,COVID-19,1291385964565270528,http://twitter.com/user/status/1291385964565270528,"Bericht van de tandarts: In verband met extra kosten door de corona uitbraak wordt er volgens de richtlijnen van de Nederlandse Zorgautoriteiten vanaf 1 augustus 2020 een toeslag berekend t.b.v. €4,26 (code C88) bij uw afspraak. Is dit belachelijk? Of ligt het aan mij? #tandarts",0,no,,,,,,
123,COVID-19,1299663856743178241,http://twitter.com/user/status/1299663856743178241,"@Calvincritical @Tijn30179283 @chipwreck1 Het aantal sterfgevallen door griep is elk jaar enorm verschillend, soms 400, soms wel 20.000 (in Duitsland). En aangezien zowel influenza als coronavirussen worden overgedragen via aerosolen en druppeltjes, doen maskers veel.",0,no,,,,,,
124,COVID-19,1293882601573416960,http://twitter.com/user/status/1293882601573416960,"Wat kan ik zeggen?   Dat MVR communist is, is een privé-overtuiging, die geen invloed heeft op zijn functioneren.  Ondertussen zijn we wel het enige land waar alles door 1 centraal labo moest (en nog moet?), de cruciale fout tijdens de eerste golf (conclusies corona-exp-comm.).",1,,"Op 19 maart lag de totale testcapaciteit rond de 1.000 testen per dag en werden in negentien laboratoria over het land de testen geanalyseerd. De capaciteit was beperkt en zelfs minder dan die van veel andere Europese landen. Hierdoor werd voorkeur gegeven aan het testen van risicogroepen, zoals gezondheidsmedewerkers en patiënten met ernstige medische symptomen. Dit gegeven verklaart het relatief hogere aantal doden ten opzichte van het aantal vastgestelde besmettingen. In de week van 18 tot en met 24 maart lag het gemiddelde aantal uitgevoerde testen rond de 2.500. Op 31 maart gaf de rijksoverheid aan dat inmiddels dagelijks ruim 4000 keer getest werd. Het streven was om half april een capaciteit te bereiken van 17.500 tests per dag, dat volgens het RIVM gehaald werd. Minister De Jonge gaf aan dat het al mogelijk was om de capaciteit zo nodig tot 29.500 tests per dag uit te breiden door dag en nacht door te blijven werken. Nieuwsuur bracht later naar buiten dat er veel meer getest had kunnen worden in de beginfase van de uitbraak.
Op 26 maart werd Feike Sijbesma, oud-CEO (bestuursvoorzitter) van biochemieconcern DSM, aangesteld als 'coronagezant', die zich ging richten op de coronatests en de beschikbaarheid daarvan.",https://nl.wikipedia.org/wiki/Coronacrisis_in_Nederland,refute,,,
125,COVID-19,1299461019249643520,http://twitter.com/user/status/1299461019249643520,@RTLnieuws geld vragen voor thuiswerken? Doe ff normaal of ga naar kantoor. De bedrijfspanden betalen zichzelf niet. Wees blij dat je nog kan werken zou ik zeggen. Maargoed @FNV enz. stoken mensen op waarna bedrijven over de kop gaan. Zit iedereen thuis en wie gaat dat betalen?,0,,,,,,,
126,COVID-19,1272636566230482944,http://twitter.com/user/status/1272636566230482944,Net zoals het rivm zei dat de kans minimaal is dat het naar Nederland komt.  En het is ook niet besmettelijk.  Asymptomische besmetting is niet mogelijk.  En we zijn zeer goed voorbereid.  De kans dat je besmet wordt in openbaar vervoer is uitgesloten.,1,yes,"Op 22 januari achtte het RIVM de kans klein dat het virus naar Nederland zou komen.Minister voor Medische Zorg Bruno Bruins gaf op 24 januari aan de Tweede Kamer aan dat Nederland goed was voorbereid op een uitbraak van het SARS-Cov-2-virus dat leiden kon tot COVID-19, een nieuwe ziekte die fataal kon aflopen en waarvoor geen vaccin voorhanden was. COVID-19 was voor het eerst eind 2019 in de Chinese miljoenenstad Wuhan bij de mens gedetecteerd en om een verdere uitbraak te voorkomen waren alle elf miljoen inwoners in thuisisolatie geplaatst. Er heerste angst dat het virus zou muteren en daardoor onbehandelbaar zou blijven met vele doden tot gevolg.
Op 24 januari werd in Nederland een Outbreak Management Team (OMT) operationeel. Dit door het RIVM samengestelde team van experts ging het ministerie van Volksgezondheid adviseren over het virus en eventueel te nemen maatregelen. Drie dagen later werd COVID-19 door Bruins – op advies van het OMT – aangemerkt als een A-ziekte, waardoor deze ziekte ook bij een vermoeden al bij de GGD meldingsplichtig werd in plaats van tot dan alleen bij een diagnose. De maatregel hield ook in dat een besmet persoon gedwongen kon worden onderzocht, alsook tegen zijn wil in quarantaine kon worden gesteld. Een persoon met ziekteverschijnselen die op COVID-19 leken, mocht van het RIVM alleen op deze ziekte getest worden als hij recentelijk in of in de buurt van Wuhan was geweest.

Aanvankelijk was niet duidelijk of en hoeveel mensen de besmetting geheel zonder symptomen (asymptomatisch) of met zeer weinig symptomen (paucisymptomatisch) doormaken.
In maart 2020 werden de eerste onderzoeken gepubliceerd die een besmetting door pre-symptomatische personen aannemelijk maken.
Een systematische review van september 2020 concludeerde dat waarschijnlijk ca. 20% van de besmette personen asymptomatisch blijft. De auteurs benadrukken dat de schattingen uiteenlopen van 3-67% en dat de kwaliteit van de data niet voldoende is voor een definitieve uitspraak.","https://nl.wikipedia.org/wiki/Coronacrisis_in_Nederland

https://nl.wikipedia.org/wiki/COVID-19","support

neutral",,,
127,COVID-19,1285266984796594177,http://twitter.com/user/status/1285266984796594177,Versterk je immuunsysteem en verhoog je weerstand met CBD Olie  Dit helpt te vechten tegen Corona  https://t.co/UDD9way8sQ  Blijf vitaal door het gebruik van CBD  #militarygirl #armygirl #armywomen #chickswholift #likeagirl #corona #virus https://t.co/YS06ODOEp7,1,yes,"A mix containing amphetamines, cocaine, and nicotine, on sale on the dark web for US$300, was presented as a vaccine against COVID-19.
Cocaine does not protect against COVID-19. Several viral tweets purporting that snorting cocaine would sterilize one's nostrils of the coronavirus spread around Europe and Africa. In response, the French Ministry of Health released a public service announcement debunking this claim, saying ""No, cocaine does NOT protect against COVID-19. It is an addictive drug that causes serious side effects and is harmful to people’s health."" The World Health Organization also debunked the claim. Facebook flagged the rumour as misinformation.
A claim that cannabis could protect against the coronavirus appeared on YouTube, along with a petition to legalize cannabis in Sri Lanka. Sri Lankan Health authorities pointed out that there was no evidence that cannabis protected against COVID-19. A fake webpage purporting to be a Fox News article also claimed that CBD oil was a potential cure.
Chloroform and ether-based drug loló was said to cure the disease in messages spread in Brazil.
Boiled betel leaves will not cure COVID-19.
Industrial methanol was claimed to cure the coronavirus. Drinking alcohol is ethanol, while methanol is acutely poisonous. The WHO has warned not to drink ethanol or methanol in an effort to kill the virus. Iranian media were reporting nearly 300 dead and 1000 hospitalized (or 600 dead and 3,000 hospitalized, according to an unidentified doctor in the Health Ministry) as of April 8, 2020. Alcoholic beverages are illegal in Iran, resulting in a black market in liquor made illegally; while drinking alcohol is ethanol, other alcohols, such as methanol, are acutely poisonous, and may be present in badly prepared alcoholic beverages.
Contrary to some reports, drinking ethyl alcohol also does not protect against COVID-19, and can increase health risks (short term and long term).",https://en.wikipedia.org/wiki/List_of_unproven_methods_against_COVID-19,refute,,,
128,COVID-19,1245992815303233537,http://twitter.com/user/status/1245992815303233537,LEES HIER - Hier is die gewysigde regulasies tydens die staat van inperking | #LockdownSA #Covid19SA #CoronavirusSA https://t.co/mZ24rzJztl,0,,,,,,,
129,COVID-19,1242060714153594880,http://twitter.com/user/status/1242060714153594880,"Eindelijk een trend waar ik me in kan vinden! #testen  Testen is cruciaal om gevallen op te sporen en om de statistieken op te maken. Die statistieken zijn er niet voor de sier, maar om een prognose te stellen. Een lockdown zonder #testen zou wel passen binnen een onzinscenario.",0,no,,,,,,
